severity,status,component,line,rule,message,effort,creationDate,updateDate,key
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:tests/test_incident_store.py,40,python:S1481,"Replace the unused local variable ""conn"" with ""_"".",5min,2026-05-07T23:59:29+0000,2026-05-13T19:19:18+0000,AZ4izYsxlhLVGXtYJmDE
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:tests/test_incident_store.py,54,python:S1481,"Replace the unused local variable ""conn"" with ""_"".",5min,2026-05-07T23:59:29+0000,2026-05-13T19:19:18+0000,AZ4izYsxlhLVGXtYJmDF
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:tests/test_incident_store.py,65,python:S1481,"Replace the unused local variable ""conn"" with ""_"".",5min,2026-05-07T23:59:29+0000,2026-05-13T19:19:18+0000,AZ4izYsxlhLVGXtYJmDG
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/SoarQueuePanel.js,275,javascript:S3358,Extract this nested ternary operation into an independent statement.,5min,2026-05-06T18:37:01+0000,2026-05-13T19:19:18+0000,AZ4izYyhlhLVGXtYJmLj
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/SoarQueuePanel.js,360,javascript:S7735,Unexpected negated condition.,2min,2026-05-06T18:23:12+0000,2026-05-13T19:19:18+0000,AZ4izYyhlhLVGXtYJmLk
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/SoarQueuePanel.js,1084,javascript:S6774,'label' is missing in props validation,5min,2026-05-06T18:23:12+0000,2026-05-13T19:19:18+0000,AZ4izYyhlhLVGXtYJmLp
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/SoarQueuePanel.js,1084,javascript:S6774,'value' is missing in props validation,5min,2026-05-06T18:23:12+0000,2026-05-13T19:19:18+0000,AZ4izYyhlhLVGXtYJmLq
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/SoarQueuePanel.js,1084,javascript:S6774,'mono' is missing in props validation,5min,2026-05-06T18:23:12+0000,2026-05-13T19:19:18+0000,AZ4izYyhlhLVGXtYJmLr
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/SoarQueuePanel.js,1084,javascript:S6774,'wrap' is missing in props validation,5min,2026-05-06T18:23:12+0000,2026-05-13T19:19:18+0000,AZ4izYyhlhLVGXtYJmLs
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/soarQueueService.test.js,51,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-06T18:23:12+0000,2026-05-13T19:19:18+0000,AZ4izY0ylhLVGXtYJmPK
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/soarQueueService.test.js,59,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-06T18:23:12+0000,2026-05-13T19:19:18+0000,AZ4izY0ylhLVGXtYJmPL
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/soarQueueService.test.js,72,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-06T18:23:12+0000,2026-05-13T19:19:18+0000,AZ4izY0ylhLVGXtYJmPM
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/soarQueueService.test.js,81,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-06T18:23:12+0000,2026-05-13T19:19:18+0000,AZ4izY0ylhLVGXtYJmPN
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/SoarQueuePanel.js,208,javascript:S6582,"Prefer using an optional chain expression instead, as it's more concise and easier to read.",5min,2026-05-06T18:15:30+0000,2026-05-13T19:19:18+0000,AZ4izYyhlhLVGXtYJmLi
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/soarQueueService.test.js,5,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-06T18:15:30+0000,2026-05-13T19:19:18+0000,AZ4izY0ylhLVGXtYJmPF
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/soarQueueService.test.js,13,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-06T18:15:30+0000,2026-05-13T19:19:18+0000,AZ4izY0ylhLVGXtYJmPG
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/soarQueueService.test.js,26,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-06T18:15:30+0000,2026-05-13T19:19:18+0000,AZ4izY0ylhLVGXtYJmPH
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/soarQueueService.test.js,27,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-06T18:15:30+0000,2026-05-13T19:19:18+0000,AZ4izY0ylhLVGXtYJmPI
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/soarQueueService.test.js,38,javascript:S7764,Prefer `globalThis` over `global`.,2min,2026-05-06T18:15:30+0000,2026-05-13T19:19:18+0000,AZ4izY0ylhLVGXtYJmPJ
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/SoarQueuePanel.js,15,javascript:S6774,'cardStyle' is missing in props validation,5min,2026-05-06T17:53:31+0000,2026-05-13T19:19:18+0000,AZ4izYyhlhLVGXtYJmLb
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/SoarQueuePanel.js,16,javascript:S6774,'cardHeaderStyle' is missing in props validation,5min,2026-05-06T17:53:31+0000,2026-05-13T19:19:18+0000,AZ4izYyhlhLVGXtYJmLc
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/SoarQueuePanel.js,17,javascript:S6774,'cardTitleStyle' is missing in props validation,5min,2026-05-06T17:53:31+0000,2026-05-13T19:19:18+0000,AZ4izYyhlhLVGXtYJmLd
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/SoarQueuePanel.js,18,javascript:S6774,'cardSubtitleStyle' is missing in props validation,5min,2026-05-06T17:53:31+0000,2026-05-13T19:19:18+0000,AZ4izYyhlhLVGXtYJmLe
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/SoarQueuePanel.js,19,javascript:S6774,'filterLabelStyle' is missing in props validation,5min,2026-05-06T17:53:31+0000,2026-05-13T19:19:18+0000,AZ4izYyhlhLVGXtYJmLf
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/SoarQueuePanel.js,20,javascript:S6774,'selectStyle' is missing in props validation,5min,2026-05-06T17:53:31+0000,2026-05-13T19:19:18+0000,AZ4izYyhlhLVGXtYJmLg
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/services/soarQueueService.js,26,javascript:S4624,Refactor this code to not use nested template literals.,10min,2026-05-06T17:53:31+0000,2026-05-13T19:19:18+0000,AZ4izY0slhLVGXtYJmPE
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:routes/admin_routes.py,595,python:S1192,"Define a constant instead of duplicating this literal ""Unable to read SOAR queue"" 3 times.",6min,2026-05-06T17:45:38+0000,2026-05-13T19:19:18+0000,AZ4izY6flhLVGXtYJmSx
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:tests/test_soar_queue_visibility_api.py,383,python:S1481,"Replace the unused local variable ""cur"" with ""_"".",5min,2026-05-06T17:45:38+0000,2026-05-13T19:19:18+0000,AZ4izYuglhLVGXtYJmEX
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:tests/test_soar_queue_visibility_api.py,395,python:S1481,"Replace the unused local variable ""cur"" with ""_"".",5min,2026-05-06T17:45:38+0000,2026-05-13T19:19:18+0000,AZ4izYuglhLVGXtYJmEY
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:tests/test_soar_queue_visibility_api.py,494,python:S1481,"Replace the unused local variable ""cur"" with ""_"".",5min,2026-05-06T17:45:38+0000,2026-05-13T19:19:18+0000,AZ4izYuglhLVGXtYJmEZ
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:scripts/soar_worker_run.py,203,python:S112,Replace this generic exception class with a more specific one.,20min,2026-05-06T17:24:42+0000,2026-05-13T19:19:18+0000,AZ4izY7XlhLVGXtYJmTL
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:scripts/soar_worker_run.py,206,python:S112,Replace this generic exception class with a more specific one.,20min,2026-05-06T17:24:42+0000,2026-05-13T19:19:18+0000,AZ4izY7XlhLVGXtYJmTM
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:scripts/soar_worker_run.py,208,python:S112,Replace this generic exception class with a more specific one.,20min,2026-05-06T17:24:42+0000,2026-05-13T19:19:18+0000,AZ4izY7XlhLVGXtYJmTN
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:tests/test_response_action_queue.py,986,python:S112,Replace this generic exception class with a more specific one.,20min,2026-05-06T16:55:51+0000,2026-05-13T19:19:18+0000,AZ4izYsnlhLVGXtYJmCp
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:routes/ingest_routes.py,154,python:S8572,"Use ""logging.exception()"" instead.",5min,2026-05-06T16:36:53+0000,2026-05-13T19:19:18+0000,AZ4izY5llhLVGXtYJmR4
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:routes/ingest_routes.py,155,python:S1192,"Define a constant instead of duplicating this literal ""[SOAR ENQUEUE ERROR] Post-commit enqueue failed — ingest was committed: %s"" 4 times.",8min,2026-05-06T16:36:53+0000,2026-05-13T19:19:18+0000,AZ4izY5llhLVGXtYJmRy
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:routes/ingest_routes.py,267,python:S8572,"Use ""logging.exception()"" instead.",5min,2026-05-06T16:36:53+0000,2026-05-13T19:19:18+0000,AZ4izY5llhLVGXtYJmR7
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:routes/ingest_routes.py,374,python:S8572,"Use ""logging.exception()"" instead.",5min,2026-05-06T16:36:53+0000,2026-05-13T19:19:18+0000,AZ4izY5llhLVGXtYJmR_
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:routes/ingest_routes.py,468,python:S8572,"Use ""logging.exception()"" instead.",5min,2026-05-06T16:36:53+0000,2026-05-13T19:19:18+0000,AZ4izY5llhLVGXtYJmSD
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:engines/soar_action_worker.py,315,python:S112,Replace this generic exception class with a more specific one.,20min,2026-05-06T03:16:24+0000,2026-05-13T19:19:18+0000,AZ4izY3FlhLVGXtYJmRX
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:engines/soar_action_worker.py,318,python:S112,Replace this generic exception class with a more specific one.,20min,2026-05-06T03:16:24+0000,2026-05-13T19:19:18+0000,AZ4izY3FlhLVGXtYJmRY
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:engines/soar_action_worker.py,321,python:S112,Replace this generic exception class with a more specific one.,20min,2026-05-06T03:16:24+0000,2026-05-13T19:19:18+0000,AZ4izY3FlhLVGXtYJmRZ
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:tests/test_response_action_queue.py,155,python:S1481,"Replace the unused local variable ""action"" with ""_"".",5min,2026-05-06T01:53:24+0000,2026-05-13T19:19:18+0000,AZ4izYsnlhLVGXtYJmBm
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:tests/test_response_action_queue.py,155,python:S1481,"Replace the unused local variable ""source_ip"" with ""_"".",5min,2026-05-06T01:53:24+0000,2026-05-13T19:19:18+0000,AZ4izYsnlhLVGXtYJmBn
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,9,javascript:S3776,Refactor this function to reduce its Cognitive Complexity from 16 to the 15 allowed.,6min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIQ
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,10,javascript:S6774,'alert' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIR
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,11,javascript:S6774,'sourceBadge' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIS
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,12,javascript:S6774,'targetedAlertMeta' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIT
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,13,javascript:S6774,'isSelected' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIU
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,14,javascript:S6774,'isHovered' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIV
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,15,javascript:S6774,'onRowClick' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIW
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,16,javascript:S6774,'onHoverStart' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIX
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,17,javascript:S6774,'onHoverEnd' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIY
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,18,javascript:S6774,'onResolve' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIZ
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,19,javascript:S6774,'canTakeAlertActions' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIa
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,20,javascript:S6774,'getActionButtonStyle' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIb
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,21,javascript:S6774,'getSeverityBadgeStyle' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIc
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,22,javascript:S6774,'tableRowStyle' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmId
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,23,javascript:S6774,'bodyCellStyle' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIe
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,24,javascript:S6774,'monoCellStyle' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIf
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,33,javascript:S3358,Extract this nested ternary operation into an independent statement.,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIg
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,34,javascript:S3358,Extract this nested ternary operation into an independent statement.,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIh
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,34,javascript:S6774,'targetedAlertMeta.rowStyle' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIi
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,34,javascript:S6774,'targetedAlertMeta.rowStyle.backgroundColor' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIj
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,36,javascript:S6774,'targetedAlertMeta.rowStyle' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIk
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,36,javascript:S6774,'targetedAlertMeta.rowStyle.backgroundColor' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIl
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,38,javascript:S3358,Extract this nested ternary operation into an independent statement.,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIm
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,39,javascript:S6774,'targetedAlertMeta.rowStyle' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIn
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,39,javascript:S6774,'targetedAlertMeta.rowStyle.backgroundColor' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIo
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,40,javascript:S3358,Extract this nested ternary operation into an independent statement.,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIp
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,44,javascript:S6774,'targetedAlertMeta.rowStyle' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIq
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,44,javascript:S6774,'targetedAlertMeta.rowStyle.borderLeft' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIr
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,45,javascript:S6774,'tableRowStyle.borderLeft' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIs
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,52,javascript:S6774,'alert.id' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIt
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,56,javascript:S6774,'alert.alert_type' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIu
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,57,javascript:S6774,'targetedAlertMeta.badge' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIv
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,58,javascript:S6774,'targetedAlertMeta.badgeStyle' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIw
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,58,javascript:S6774,'targetedAlertMeta.description' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIx
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,58,javascript:S6774,'targetedAlertMeta.badge' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIy
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,59,javascript:S6774,'targetedAlertMeta.badge' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIz
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,67,javascript:S6774,'sourceBadge.style' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmI0
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,67,javascript:S6774,'sourceBadge.label' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmI1
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,68,javascript:S6774,'sourceBadge.label' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmI2
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,70,javascript:S6774,'sourceBadge.subLabel' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmI3
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,75,javascript:S6774,'alert.source_ip' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmI4
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,77,javascript:S6774,'alert.city' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmI5
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,77,javascript:S6774,'alert.country' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmI6
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,78,javascript:S6774,'alert.city' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmI7
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,78,javascript:S6774,'alert.country' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmI8
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,86,javascript:S6774,'alert.reputation_label' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmI9
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,87,javascript:S6774,'alert.reputation_label' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmI-
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,87,javascript:S6774,'alert.reputation_score' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmI_
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,89,javascript:S6774,'alert.reputation_label' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmJA
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,91,javascript:S6774,'alert.reputation_score' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmJB
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,97,javascript:S6774,'alert.severity' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmJC
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,98,javascript:S6774,'alert.severity' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmJD
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,103,javascript:S6774,'alert.message' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmJE
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,106,javascript:S6774,'alert.created_at' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmJF
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,118,javascript:S6774,'alert.response_action' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmJG
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,119,javascript:S6774,'alert.status' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmJH
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertExpandedRow.js,32,javascript:S6774,'alert' is missing in props validation,5min,2026-05-03T23:09:05+0000,2026-05-13T19:19:18+0000,AZ4izYv8lhLVGXtYJmGw
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertExpandedRow.js,33,javascript:S6774,'sourceBadge' is missing in props validation,5min,2026-05-03T23:09:05+0000,2026-05-13T19:19:18+0000,AZ4izYv8lhLVGXtYJmGx
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertExpandedRow.js,34,javascript:S6774,'correlationAlert' is missing in props validation,5min,2026-05-03T23:09:05+0000,2026-05-13T19:19:18+0000,AZ4izYv8lhLVGXtYJmGy
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertExpandedRow.js,35,javascript:S6774,'targetedAlertMeta' is missing in props validation,5min,2026-05-03T23:09:05+0000,2026-05-13T19:19:18+0000,AZ4izYv8lhLVGXtYJmGz
