severity,status,component,line,rule,message,effort,creationDate,updateDate,key
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IntegrationStatusPanel.js,48,javascript:S6774,'onCircuitUpdated' is missing in props validation,5min,2026-05-10T18:56:17+0000,2026-05-13T19:19:18+0000,AZ4izYzRlhLVGXtYJmMU
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IntegrationStatusPanel.js,78,javascript:S6774,'circuit.half_open_probe_available' is missing in props validation,5min,2026-05-10T18:56:17+0000,2026-05-13T19:19:18+0000,AZ4izYzRlhLVGXtYJmMe
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IntegrationStatusPanel.js,79,javascript:S6774,'circuit.last_manual_action' is missing in props validation,5min,2026-05-10T18:56:17+0000,2026-05-13T19:19:18+0000,AZ4izYzRlhLVGXtYJmMf
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IntegrationStatusPanel.js,80,javascript:S6774,'circuit.last_manual_action_by' is missing in props validation,5min,2026-05-10T18:56:17+0000,2026-05-13T19:19:18+0000,AZ4izYzRlhLVGXtYJmMg
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IntegrationStatusPanel.js,81,javascript:S6774,'circuit.last_manual_action_at' is missing in props validation,5min,2026-05-10T18:56:17+0000,2026-05-13T19:19:18+0000,AZ4izYzRlhLVGXtYJmMh
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IntegrationStatusPanel.js,82,javascript:S6774,'circuit.last_manual_reason' is missing in props validation,5min,2026-05-10T18:56:17+0000,2026-05-13T19:19:18+0000,AZ4izYzRlhLVGXtYJmMi
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IntegrationStatusPanel.js,66,javascript:S6774,'circuit.state' is missing in props validation,5min,2026-05-10T18:41:13+0000,2026-05-13T19:19:18+0000,AZ4izYzRlhLVGXtYJmMV
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IntegrationStatusPanel.js,67,javascript:S6774,'circuit.consecutive_failures' is missing in props validation,5min,2026-05-10T18:41:13+0000,2026-05-13T19:19:18+0000,AZ4izYzRlhLVGXtYJmMW
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IntegrationStatusPanel.js,68,javascript:S6774,'circuit.failure_threshold' is missing in props validation,5min,2026-05-10T18:41:13+0000,2026-05-13T19:19:18+0000,AZ4izYzRlhLVGXtYJmMX
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IntegrationStatusPanel.js,69,javascript:S6774,'circuit.cooldown_seconds' is missing in props validation,5min,2026-05-10T18:41:13+0000,2026-05-13T19:19:18+0000,AZ4izYzRlhLVGXtYJmMY
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IntegrationStatusPanel.js,70,javascript:S6774,'circuit.cooldown_until' is missing in props validation,5min,2026-05-10T18:41:13+0000,2026-05-13T19:19:18+0000,AZ4izYzRlhLVGXtYJmMZ
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IntegrationStatusPanel.js,71,javascript:S6774,'circuit.last_failure_reason' is missing in props validation,5min,2026-05-10T18:41:13+0000,2026-05-13T19:19:18+0000,AZ4izYzRlhLVGXtYJmMa
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IntegrationStatusPanel.js,74,javascript:S6774,'circuit.last_failure_classification' is missing in props validation,5min,2026-05-10T18:41:13+0000,2026-05-13T19:19:18+0000,AZ4izYzRlhLVGXtYJmMb
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IntegrationStatusPanel.js,76,javascript:S6774,'circuit.timeout_seconds' is missing in props validation,5min,2026-05-10T18:41:13+0000,2026-05-13T19:19:18+0000,AZ4izYzRlhLVGXtYJmMc
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IntegrationStatusPanel.js,77,javascript:S6774,'circuit.retry_eligible' is missing in props validation,5min,2026-05-10T18:41:13+0000,2026-05-13T19:19:18+0000,AZ4izYzRlhLVGXtYJmMd
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IntegrationStatusPanel.js,83,javascript:S6774,'circuit.state_persisted' is missing in props validation,5min,2026-05-10T18:41:13+0000,2026-05-13T19:19:18+0000,AZ4izYzRlhLVGXtYJmMj
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:core/playbook_store.py,89,python:S6903,Don't use `datetime.datetime.utcnow` to create this datetime object.,5min,2026-05-10T18:29:58+0000,2026-05-13T19:19:18+0000,AZ4izY5RlhLVGXtYJmRi
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:core/playbook_store.py,631,python:S6903,Don't use `datetime.datetime.utcnow` to create this datetime object.,5min,2026-05-10T18:29:58+0000,2026-05-13T19:19:18+0000,AZ4izY5RlhLVGXtYJmRj
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/PlaybookMetricsPanel.js,78,javascript:S6774,'cardStyle' is missing in props validation,5min,2026-05-10T18:16:52+0000,2026-05-13T19:19:18+0000,AZ4izYv2lhLVGXtYJmGs
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/PlaybookMetricsPanel.js,78,javascript:S6774,'cardHeaderStyle' is missing in props validation,5min,2026-05-10T18:16:52+0000,2026-05-13T19:19:18+0000,AZ4izYv2lhLVGXtYJmGt
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/PlaybookMetricsPanel.js,78,javascript:S6774,'cardTitleStyle' is missing in props validation,5min,2026-05-10T18:16:52+0000,2026-05-13T19:19:18+0000,AZ4izYv2lhLVGXtYJmGu
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/PlaybookMetricsPanel.js,78,javascript:S6774,'cardSubtitleStyle' is missing in props validation,5min,2026-05-10T18:16:52+0000,2026-05-13T19:19:18+0000,AZ4izYv2lhLVGXtYJmGv
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:routes/metrics_routes.py,47,python:S7519,Replace with dict fromkeys method call,1min,2026-05-10T18:08:47+0000,2026-05-13T19:19:18+0000,AZ4izY6PlhLVGXtYJmSr
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IntegrationStatusPanel.js,202,javascript:S6774,'cardStyle' is missing in props validation,5min,2026-05-10T18:02:41+0000,2026-05-13T19:19:18+0000,AZ4izYzRlhLVGXtYJmMk
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IntegrationStatusPanel.js,203,javascript:S6774,'cardHeaderStyle' is missing in props validation,5min,2026-05-10T18:02:41+0000,2026-05-13T19:19:18+0000,AZ4izYzRlhLVGXtYJmMl
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IntegrationStatusPanel.js,204,javascript:S6774,'cardTitleStyle' is missing in props validation,5min,2026-05-10T18:02:41+0000,2026-05-13T19:19:18+0000,AZ4izYzRlhLVGXtYJmMm
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IntegrationStatusPanel.js,205,javascript:S6774,'cardSubtitleStyle' is missing in props validation,5min,2026-05-10T18:02:41+0000,2026-05-13T19:19:18+0000,AZ4izYzRlhLVGXtYJmMn
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:core/playbook_store.py,1450,python:S6903,Don't use `datetime.datetime.utcnow` to create this datetime object.,5min,2026-05-10T02:45:58+0000,2026-05-13T19:19:18+0000,AZ4izY5RlhLVGXtYJmRn
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:core/playbook_store.py,1382,python:S6903,Don't use `datetime.datetime.utcnow` to create this datetime object.,5min,2026-05-10T02:20:50+0000,2026-05-13T19:19:18+0000,AZ4izY5RlhLVGXtYJmRl
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:core/playbook_store.py,1422,python:S6903,Don't use `datetime.datetime.utcnow` to create this datetime object.,5min,2026-05-10T02:20:50+0000,2026-05-13T19:19:18+0000,AZ4izY5RlhLVGXtYJmRm
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:core/playbook_store.py,1510,python:S6903,Don't use `datetime.datetime.utcnow` to create this datetime object.,5min,2026-05-10T02:20:50+0000,2026-05-13T19:19:18+0000,AZ4izY5RlhLVGXtYJmRp
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:core/playbook_store.py,1543,python:S6903,Don't use `datetime.datetime.utcnow` to create this datetime object.,5min,2026-05-10T02:20:50+0000,2026-05-13T19:19:18+0000,AZ4izY5RlhLVGXtYJmRo
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/PlaybooksPanel.js,216,javascript:S6774,'userRole' is missing in props validation,5min,2026-05-10T01:59:42+0000,2026-05-13T19:19:18+0000,AZ4izYyHlhLVGXtYJmKy
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/PlaybooksPanel.js,209,javascript:S6774,'cardStyle' is missing in props validation,5min,2026-05-10T01:41:57+0000,2026-05-13T19:19:18+0000,AZ4izYyHlhLVGXtYJmKr
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/PlaybooksPanel.js,210,javascript:S6774,'cardHeaderStyle' is missing in props validation,5min,2026-05-10T01:41:57+0000,2026-05-13T19:19:18+0000,AZ4izYyHlhLVGXtYJmKs
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/PlaybooksPanel.js,211,javascript:S6774,'cardTitleStyle' is missing in props validation,5min,2026-05-10T01:41:57+0000,2026-05-13T19:19:18+0000,AZ4izYyHlhLVGXtYJmKt
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/PlaybooksPanel.js,212,javascript:S6774,'cardSubtitleStyle' is missing in props validation,5min,2026-05-10T01:41:57+0000,2026-05-13T19:19:18+0000,AZ4izYyHlhLVGXtYJmKu
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/PlaybooksPanel.js,213,javascript:S6774,'filterWrapperStyle' is missing in props validation,5min,2026-05-10T01:41:57+0000,2026-05-13T19:19:18+0000,AZ4izYyHlhLVGXtYJmKv
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/PlaybooksPanel.js,214,javascript:S6774,'filterLabelStyle' is missing in props validation,5min,2026-05-10T01:41:57+0000,2026-05-13T19:19:18+0000,AZ4izYyHlhLVGXtYJmKw
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/PlaybooksPanel.js,215,javascript:S6774,'selectStyle' is missing in props validation,5min,2026-05-10T01:41:57+0000,2026-05-13T19:19:18+0000,AZ4izYyHlhLVGXtYJmKx
CRITICAL,OPEN,jadenwashere6101_siem-security-dashboard-public:core/playbook_store.py,1608,python:S6903,Don't use `datetime.datetime.utcnow` to create this datetime object.,5min,2026-05-10T01:27:38+0000,2026-05-13T19:19:18+0000,AZ4izY5RlhLVGXtYJmRq
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,33,javascript:S6774,'cardStyle' is missing in props validation,5min,2026-05-08T01:37:16+0000,2026-05-13T19:19:18+0000,AZ4izYwflhLVGXtYJmHt
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,34,javascript:S6774,'cardHeaderStyle' is missing in props validation,5min,2026-05-08T01:37:16+0000,2026-05-13T19:19:18+0000,AZ4izYwflhLVGXtYJmHu
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,35,javascript:S6774,'cardTitleStyle' is missing in props validation,5min,2026-05-08T01:37:16+0000,2026-05-13T19:19:18+0000,AZ4izYwflhLVGXtYJmHv
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,36,javascript:S6774,'cardSubtitleStyle' is missing in props validation,5min,2026-05-08T01:37:16+0000,2026-05-13T19:19:18+0000,AZ4izYwflhLVGXtYJmHw
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,37,javascript:S6774,'filterLabelStyle' is missing in props validation,5min,2026-05-08T01:37:16+0000,2026-05-13T19:19:18+0000,AZ4izYwflhLVGXtYJmHx
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,38,javascript:S6774,'selectStyle' is missing in props validation,5min,2026-05-08T01:37:16+0000,2026-05-13T19:19:18+0000,AZ4izYwflhLVGXtYJmHy
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,39,javascript:S6774,'userRole' is missing in props validation,5min,2026-05-08T01:37:16+0000,2026-05-13T19:19:18+0000,AZ4izYwflhLVGXtYJmHz
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,550,javascript:S7781,Prefer `String#replaceAll()` over `String#replace()`.,5min,2026-05-08T01:37:16+0000,2026-05-13T19:19:18+0000,AZ4izYwflhLVGXtYJmH4
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,1043,javascript:S6774,'label' is missing in props validation,5min,2026-05-08T01:37:16+0000,2026-05-13T19:19:18+0000,AZ4izYwflhLVGXtYJmH5
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,1043,javascript:S6774,'value' is missing in props validation,5min,2026-05-08T01:37:16+0000,2026-05-13T19:19:18+0000,AZ4izYwflhLVGXtYJmH6
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/ApprovalsPanel.js,1043,javascript:S6774,'mono' is missing in props validation,5min,2026-05-08T01:37:16+0000,2026-05-13T19:19:18+0000,AZ4izYwflhLVGXtYJmH7
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IncidentsPanel.js,51,javascript:S6774,'cardStyle' is missing in props validation,5min,2026-05-08T00:44:17+0000,2026-05-13T19:19:18+0000,AZ4izYvjlhLVGXtYJmGJ
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IncidentsPanel.js,52,javascript:S6774,'cardHeaderStyle' is missing in props validation,5min,2026-05-08T00:44:17+0000,2026-05-13T19:19:18+0000,AZ4izYvjlhLVGXtYJmGK
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IncidentsPanel.js,53,javascript:S6774,'cardTitleStyle' is missing in props validation,5min,2026-05-08T00:44:17+0000,2026-05-13T19:19:18+0000,AZ4izYvjlhLVGXtYJmGL
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IncidentsPanel.js,54,javascript:S6774,'cardSubtitleStyle' is missing in props validation,5min,2026-05-08T00:44:17+0000,2026-05-13T19:19:18+0000,AZ4izYvjlhLVGXtYJmGM
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IncidentsPanel.js,55,javascript:S6774,'filterLabelStyle' is missing in props validation,5min,2026-05-08T00:44:17+0000,2026-05-13T19:19:18+0000,AZ4izYvjlhLVGXtYJmGN
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IncidentsPanel.js,56,javascript:S6774,'selectStyle' is missing in props validation,5min,2026-05-08T00:44:17+0000,2026-05-13T19:19:18+0000,AZ4izYvjlhLVGXtYJmGO
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IncidentsPanel.js,57,javascript:S6774,'canTakeAlertActions' is missing in props validation,5min,2026-05-08T00:44:17+0000,2026-05-13T19:19:18+0000,AZ4izYvjlhLVGXtYJmGP
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IncidentsPanel.js,524,javascript:S7781,Prefer `String#replaceAll()` over `String#replace()`.,5min,2026-05-08T00:44:17+0000,2026-05-13T19:19:18+0000,AZ4izYvjlhLVGXtYJmGV
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IncidentsPanel.js,1107,javascript:S6774,'label' is missing in props validation,5min,2026-05-08T00:44:17+0000,2026-05-13T19:19:18+0000,AZ4izYvjlhLVGXtYJmGX
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IncidentsPanel.js,1107,javascript:S6774,'value' is missing in props validation,5min,2026-05-08T00:44:17+0000,2026-05-13T19:19:18+0000,AZ4izYvjlhLVGXtYJmGY
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/IncidentsPanel.js,1107,javascript:S6774,'mono' is missing in props validation,5min,2026-05-08T00:44:17+0000,2026-05-13T19:19:18+0000,AZ4izYvjlhLVGXtYJmGZ
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/SoarQueuePanel.js,1084,javascript:S6774,'label' is missing in props validation,5min,2026-05-06T18:23:12+0000,2026-05-13T19:19:18+0000,AZ4izYyhlhLVGXtYJmLp
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/SoarQueuePanel.js,1084,javascript:S6774,'value' is missing in props validation,5min,2026-05-06T18:23:12+0000,2026-05-13T19:19:18+0000,AZ4izYyhlhLVGXtYJmLq
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/SoarQueuePanel.js,1084,javascript:S6774,'mono' is missing in props validation,5min,2026-05-06T18:23:12+0000,2026-05-13T19:19:18+0000,AZ4izYyhlhLVGXtYJmLr
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/SoarQueuePanel.js,1084,javascript:S6774,'wrap' is missing in props validation,5min,2026-05-06T18:23:12+0000,2026-05-13T19:19:18+0000,AZ4izYyhlhLVGXtYJmLs
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/SoarQueuePanel.js,75,javascript:S7773,Prefer `Number.parseInt` over `parseInt`.,2min,2026-05-06T18:15:30+0000,2026-05-13T19:19:18+0000,AZ4izYyhlhLVGXtYJmLh
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/SoarQueuePanel.js,15,javascript:S6774,'cardStyle' is missing in props validation,5min,2026-05-06T17:53:31+0000,2026-05-13T19:19:18+0000,AZ4izYyhlhLVGXtYJmLb
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/SoarQueuePanel.js,16,javascript:S6774,'cardHeaderStyle' is missing in props validation,5min,2026-05-06T17:53:31+0000,2026-05-13T19:19:18+0000,AZ4izYyhlhLVGXtYJmLc
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/SoarQueuePanel.js,17,javascript:S6774,'cardTitleStyle' is missing in props validation,5min,2026-05-06T17:53:31+0000,2026-05-13T19:19:18+0000,AZ4izYyhlhLVGXtYJmLd
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/SoarQueuePanel.js,18,javascript:S6774,'cardSubtitleStyle' is missing in props validation,5min,2026-05-06T17:53:31+0000,2026-05-13T19:19:18+0000,AZ4izYyhlhLVGXtYJmLe
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/SoarQueuePanel.js,19,javascript:S6774,'filterLabelStyle' is missing in props validation,5min,2026-05-06T17:53:31+0000,2026-05-13T19:19:18+0000,AZ4izYyhlhLVGXtYJmLf
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/SoarQueuePanel.js,20,javascript:S6774,'selectStyle' is missing in props validation,5min,2026-05-06T17:53:31+0000,2026-05-13T19:19:18+0000,AZ4izYyhlhLVGXtYJmLg
MINOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/SoarQueuePanel.js,477,javascript:S7781,Prefer `String#replaceAll()` over `String#replace()`.,5min,2026-05-06T17:53:31+0000,2026-05-13T19:19:18+0000,AZ4izYyhlhLVGXtYJmLo
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,10,javascript:S6774,'alert' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIR
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,11,javascript:S6774,'sourceBadge' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIS
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,12,javascript:S6774,'targetedAlertMeta' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIT
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,13,javascript:S6774,'isSelected' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIU
MAJOR,OPEN,jadenwashere6101_siem-security-dashboard-public:frontend/src/components/AlertTableRow.js,14,javascript:S6774,'isHovered' is missing in props validation,5min,2026-05-03T23:16:34+0000,2026-05-13T19:19:18+0000,AZ4izYw7lhLVGXtYJmIV
